Customer ID: 7590-VHVEG, Churn Probability: 0.8182032476788748
Customer ID: 4868-AADLV, Churn Probability: 0.14607073120946037
Customer ID: 9529-OFXHY, Churn Probability: 0.7353036655484332
Customer ID: 2669-QVCRG, Churn Probability: 0.47350665510135914
Customer ID: 2478-EEWWM, Churn Probability: 0.5046747556616407
Customer ID: 9174-IHETN, Churn Probability: 0.033238822926981756
Customer ID: 2233-TXSIU, Churn Probability: 0.09721657288009121
Customer ID: 9644-UMGQA, Churn Probability: 0.38940621837793554
Customer ID: 3256-EZDBI, Churn Probability: 0.3003663678095309
Customer ID: 0419-YAAPX, Churn Probability: 0.6112497175589782
Customer ID: 0872-CASZJ, Churn Probability: 0.14344249525617217
Customer ID: 4726-DLWQN, Churn Probability: 0.3428514052531922
Customer ID: 8164-OCKUJ, Churn Probability: 0.004927509306119332
Customer ID: 3094-JOJAI, Churn Probability: 0.6781044565700023
Customer ID: 9494-MRNYX, Churn Probability: 0.7884668698282368
Customer ID: 2599-CZABP, Churn Probability: 0.5027055289663481
Customer ID: 7945-PRBVF, Churn Probability: 0.04155295394573151
Customer ID: 4544-RXFMG, Churn Probability: 0.22965166448213237
Customer ID: 0859-YGKFW, Churn Probability: 0.054214763561961636
Customer ID: 1150-FTQGN, Churn Probability: 0.07477230426457192
Customer ID: 7196-LIWRH, Churn Probability: 0.12032063626191876
Customer ID: 5448-VWNAM, Churn Probability: 0.18427756476240953
Customer ID: 1177-XZBJL, Churn Probability: 0.023631001955438324
Customer ID: 3518-FSTWG, Churn Probability: 0.1914200964682393
Customer ID: 9330-VOFSZ, Churn Probability: 0.22908409011068323
Customer ID: 0939-EREMR, Churn Probability: 0.1978387263310259
Customer ID: 9389-ACWBI, Churn Probability: 0.4465215264468845
Customer ID: 3644-QXEHN, Churn Probability: 0.6272537871032547
Customer ID: 2911-IJORQ, Churn Probability: 0.26760055275383576
Customer ID: 5921-NGYRH, Churn Probability: 0.36850328608258764
Customer ID: 5998-DZLYR, Churn Probability: 0.18712201623221186
Customer ID: 3985-HOYPM, Churn Probability: 0.1205044345393989
Customer ID: 9548-LERKT, Churn Probability: 0.0723861408496218
Customer ID: 6576-FBXOJ, Churn Probability: 0.5210412898141202
Customer ID: 4310-KEDTB, Churn Probability: 0.21410993432734512
Customer ID: 4062-HBMOS, Churn Probability: 0.7420914771187873
Customer ID: 2676-ISHSF, Churn Probability: 0.4448014490269363
Customer ID: 9236-NDUCW, Churn Probability: 0.08675570073787948
Customer ID: 4753-PADAS, Churn Probability: 0.4503682426493737
Customer ID: 6103-QCKFX, Churn Probability: 0.06783855061926973
Customer ID: 7781-EWARA, Churn Probability: 0.04124679494079241
Customer ID: 7018-FPXHH, Churn Probability: 0.017018588257930525
Customer ID: 0572-ZJKLT, Churn Probability: 0.039553977862418085
Customer ID: 5135-RDDQL, Churn Probability: 0.014040595552411201
Customer ID: 1353-LJWEM, Churn Probability: 0.6610356206327928
Customer ID: 1794-SWWKL, Churn Probability: 0.2824065618941531
Customer ID: 6166-YIPFO, Churn Probability: 0.06801647709460999
Customer ID: 9332-GYWLO, Churn Probability: 0.4739088383682952
Customer ID: 4184-VODJZ, Churn Probability: 0.1759835333708193
Customer ID: 1092-WPIVQ, Churn Probability: 0.024541568712564042
Customer ID: 7233-IOQNP, Churn Probability: 0.2065296309410424
Customer ID: 2834-JKOOW, Churn Probability: 0.20141195250815205
Customer ID: 2400-FEQME, Churn Probability: 0.005537280009321185
Customer ID: 4957-SREEC, Churn Probability: 0.0027377104912543657
Customer ID: 0230-UBYPQ, Churn Probability: 0.05802134457810944
Customer ID: 4923-ADWXJ, Churn Probability: 0.5620497312029179
Customer ID: 1763-KUAAW, Churn Probability: 0.1811553523397685
Customer ID: 1104-TNLZA, Churn Probability: 0.8357586368339457
Customer ID: 5195-KPUNQ, Churn Probability: 0.27510479981204544
Customer ID: 3439-GVUSX, Churn Probability: 0.6618039534849326
Customer ID: 5949-HGVJL, Churn Probability: 0.7216913465365152
Customer ID: 5203-XEHAX, Churn Probability: 0.26389448042125535
Customer ID: 1635-HDGFT, Churn Probability: 0.01947204922510335
Customer ID: 8050-XGRVL, Churn Probability: 0.020496240615322042
Customer ID: 9828-QHFBK, Churn Probability: 0.5456205153942619
Customer ID: 3908-MKIMJ, Churn Probability: 0.052987279460645166
Customer ID: 5012-YSPJJ, Churn Probability: 0.13257960042140524
Customer ID: 6728-VOIFY, Churn Probability: 0.5450329107912393
Customer ID: 4891-NLUBA, Churn Probability: 0.02705218449727862
Customer ID: 8969-PRHFK, Churn Probability: 0.16097706599686956
Customer ID: 0661-KQHNK, Churn Probability: 0.0747649892805107
Customer ID: 8709-KRDVL, Churn Probability: 0.8265632190964112
Customer ID: 1427-VERSM, Churn Probability: 0.72043050328794
Customer ID: 9801-NOSHQ, Churn Probability: 0.036243097675037195
Customer ID: 6339-YPSAH, Churn Probability: 0.8435342436752143
Customer ID: 2159-TURXX, Churn Probability: 0.3779804155769893
Customer ID: 1548-FEHVL, Churn Probability: 0.6476473776228577
Customer ID: 3795-CAWEX, Churn Probability: 0.036709069142527494
Customer ID: 6215-NQCPY, Churn Probability: 0.8374755488284842
Customer ID: 5647-URDKA, Churn Probability: 0.03334491814544247
Customer ID: 2229-DPMBI, Churn Probability: 0.035085736771434665
Customer ID: 9626-WEQRM, Churn Probability: 0.6210796832358937
Customer ID: 2188-SXWVT, Churn Probability: 0.1579542254722233
Customer ID: 6258-PVZWJ, Churn Probability: 0.0666310315358744
Customer ID: 1094-BKOSX, Churn Probability: 0.051980914491978364
Customer ID: 6969-MVBAI, Churn Probability: 0.8813020030801205
Customer ID: 2978-XXSOG, Churn Probability: 0.41000155759100576
Customer ID: 2342-CKIAO, Churn Probability: 0.43749184749259307
Customer ID: 6953-PBDIN, Churn Probability: 0.04996842331358986
Customer ID: 3898-BSJYF, Churn Probability: 0.08681444912832215
Customer ID: 3938-YFPXD, Churn Probability: 0.035336612000894475
Customer ID: 7696-AMHOD, Churn Probability: 0.08055236175960682
Customer ID: 2453-SAFNS, Churn Probability: 0.14705510636477986
Customer ID: 9558-IHEZX, Churn Probability: 0.12908266592584577
Customer ID: 9617-UDPEU, Churn Probability: 0.1888162652751167
Customer ID: 6340-DACFT, Churn Probability: 0.006081665540733495
Customer ID: 4955-VCWBI, Churn Probability: 0.02033447997125391
Customer ID: 6813-GZQCG, Churn Probability: 0.010904754021513908
Customer ID: 7426-GSWPO, Churn Probability: 0.5203178330818342
Customer ID: 3389-KTRXV, Churn Probability: 0.020098939813961172
Customer ID: 3118-UHVVQ, Churn Probability: 0.013425482568508998
Customer ID: 3205-MXZRA, Churn Probability: 0.2477834618147713
Customer ID: 8317-BVKSO, Churn Probability: 0.4860393392256467
Customer ID: 5702-KVQRD, Churn Probability: 0.09148991258176681
Customer ID: 0083-PIVIK, Churn Probability: 0.11033174832894223
Customer ID: 6169-PGNCD, Churn Probability: 0.049261720894913374
Customer ID: 4909-JOUPP, Churn Probability: 0.13756444117793634
Customer ID: 4657-FWVFY, Churn Probability: 0.3469640793672543
Customer ID: 2257-BOVXD, Churn Probability: 0.6493049244081692
Customer ID: 7729-JTEEC, Churn Probability: 0.5280993158615055
Customer ID: 9696-RMYBA, Churn Probability: 0.8434044011471118
Customer ID: 8690-UPCZI, Churn Probability: 0.0659675239616987
Customer ID: 9770-LXDBK, Churn Probability: 0.4334462229875276
Customer ID: 4086-WITJG, Churn Probability: 0.0025180831477970545
Customer ID: 8344-WFMFH, Churn Probability: 0.40541138389522846
Customer ID: 8822-KNBHV, Churn Probability: 0.230110912522513
Customer ID: 8404-FYDIB, Churn Probability: 0.5585301990886519
Customer ID: 2791-SFVEW, Churn Probability: 0.3881169398068683
Customer ID: 6762-NSODU, Churn Probability: 0.007199723892939161
Customer ID: 9888-ZCUMM, Churn Probability: 0.016756460170302287
Customer ID: 1074-WVEVG, Churn Probability: 0.04483247965321003
Customer ID: 9979-RGMZT, Churn Probability: 0.7454755642432177
Customer ID: 6437-UDQJM, Churn Probability: 0.08129975178464145
Customer ID: 1226-IENZN, Churn Probability: 0.860605262894378
Customer ID: 2108-GLPQB, Churn Probability: 0.4879624574512184
Customer ID: 5474-LAMUQ, Churn Probability: 0.15267813010442977
Customer ID: 3468-DRVQJ, Churn Probability: 0.18122844568477403
Customer ID: 1122-YJBCS, Churn Probability: 0.07906695574575735
Customer ID: 4990-ALDGW, Churn Probability: 0.017078143771299494
Customer ID: 4816-OKWNX, Churn Probability: 0.1827715926147616
Customer ID: 3315-IKYZQ, Churn Probability: 0.05863309085475512
Customer ID: 4747-LCAQL, Churn Probability: 0.4969068923505068
Customer ID: 3411-WLRSQ, Churn Probability: 0.852636160793318
Customer ID: 0898-XCGTF, Churn Probability: 0.484669897535598
Customer ID: 8006-PYCSW, Churn Probability: 0.4427447118128982
Customer ID: 8249-THVEC, Churn Probability: 0.014557662550636905
Customer ID: 8722-PRFDV, Churn Probability: 0.014440032901412204
Customer ID: 2164-SOQXL, Churn Probability: 0.10194530324418669
Customer ID: 4020-KIUDI, Churn Probability: 0.14473933192776872
Customer ID: 5850-BDWCY, Churn Probability: 0.40490274829522294
Customer ID: 2038-YSEZE, Churn Probability: 0.2702879065086725
Customer ID: 0827-ITJPH, Churn Probability: 0.047680558426660295
Customer ID: 8799-OXZMD, Churn Probability: 0.5062260778565142
Customer ID: 1705-GUHPV, Churn Probability: 0.015037467839784545
Customer ID: 4779-ZGICK, Churn Probability: 0.007488069290200297
Customer ID: 0048-PIHNL, Churn Probability: 0.06587822635492921
Customer ID: 3967-KXAPS, Churn Probability: 0.04416558298188418
Customer ID: 3704-IEAXF, Churn Probability: 0.010462669929926036
Customer ID: 6810-VCAEX, Churn Probability: 0.06472136012763223
Customer ID: 0674-EYYZV, Churn Probability: 0.8386471302282388
Customer ID: 4480-MBMLB, Churn Probability: 0.6087380678898278
Customer ID: 1395-OFUWC, Churn Probability: 0.0858087661005745
Customer ID: 0822-QGCXA, Churn Probability: 0.6646952191508391
Customer ID: 2832-KJCRD, Churn Probability: 0.7748868496001169
Customer ID: 3588-WSTTJ, Churn Probability: 0.7761282539134076
Customer ID: 4075-WKNIU, Churn Probability: 0.09376206611731654
Customer ID: 5090-EMGTC, Churn Probability: 0.24023665025834945
Customer ID: 2346-CZYIL, Churn Probability: 0.048277545319065064
Customer ID: 3798-EPWRR, Churn Probability: 0.7531400987692691
Customer ID: 6258-NGCNG, Churn Probability: 0.3880577761986996
Customer ID: 4186-ZBUEW, Churn Probability: 0.29164438827695727
Customer ID: 5274-XHAKY, Churn Probability: 0.28373423737865033
Customer ID: 1442-BQPVU, Churn Probability: 0.6263238836454278
Customer ID: 3978-YNKDD, Churn Probability: 0.016923229871280414
Customer ID: 4940-KHCWD, Churn Probability: 0.02555435250903351
Customer ID: 9589-ABEPT, Churn Probability: 0.14146505421512237
Customer ID: 9388-ZEYVT, Churn Probability: 0.22060007327026374
Customer ID: 0305-SQECB, Churn Probability: 0.09819211972213764
Customer ID: 7605-SNLQG, Churn Probability: 0.40541660628127923
Customer ID: 4670-TABXH, Churn Probability: 0.1720319049206123
Customer ID: 0064-SUDOG, Churn Probability: 0.031494555798878054
Customer ID: 8561-NMTBD, Churn Probability: 0.12300864971074768
Customer ID: 5161-XEUVX, Churn Probability: 0.2253462343932383
Customer ID: 8292-FRFZQ, Churn Probability: 0.10188489721932219
Customer ID: 8591-NXRCV, Churn Probability: 0.36751777495733456
Customer ID: 7895-VONWT, Churn Probability: 0.7457588737239802
Customer ID: 4526-RMTLL, Churn Probability: 0.06406987364494195
Customer ID: 6253-GNHWH, Churn Probability: 0.006428937603535523
Customer ID: 4566-NECEV, Churn Probability: 0.8376400798401389
Customer ID: 8080-POTJR, Churn Probability: 0.3551091645707035
Customer ID: 6906-MPARY, Churn Probability: 0.37491932617795126
Customer ID: 3662-FXJFO, Churn Probability: 0.027901968913120124
Customer ID: 8107-RZLNV, Churn Probability: 0.24229665356821115
Customer ID: 0516-OOHAR, Churn Probability: 0.263020127203324
Customer ID: 2027-CWDNU, Churn Probability: 0.5485430797281017
Customer ID: 9912-OMZDS, Churn Probability: 0.25948084717669817
Customer ID: 3733-ZEECP, Churn Probability: 0.30194662847107534
Customer ID: 7878-RTCZG, Churn Probability: 0.45306569956030834
Customer ID: 2452-MRMZF, Churn Probability: 0.01737219134236467
Customer ID: 7103-IPXPJ, Churn Probability: 0.4894791338004777
Customer ID: 4342-HFXWS, Churn Probability: 0.03704686933814722
Customer ID: 3545-CNWRG, Churn Probability: 0.479220877690742
Customer ID: 1785-BPHTP, Churn Probability: 0.4461492866680757
Customer ID: 4989-LIXVT, Churn Probability: 0.604541342342365
Customer ID: 7315-WYOAW, Churn Probability: 0.812363030804205
Customer ID: 1173-XZPYF, Churn Probability: 0.8703289769281609
Customer ID: 2509-TFPJU, Churn Probability: 0.010959679934515423
Customer ID: 9530-GRMJG, Churn Probability: 0.0360013747144733
Customer ID: 6898-RBTLU, Churn Probability: 0.03352995526106567
Customer ID: 5481-NTDOH, Churn Probability: 0.3627337005742037
Customer ID: 2068-WWXQZ, Churn Probability: 0.02720606355536441
Customer ID: 2061-VVFST, Churn Probability: 0.20022151348779582
Customer ID: 0749-IRGQE, Churn Probability: 0.7974628476805943
Customer ID: 2380-DAMQP, Churn Probability: 0.14870496712297773
Customer ID: 2256-YLYLP, Churn Probability: 0.026548444806615473
Customer ID: 1272-ILHFG, Churn Probability: 0.05844634469865944
Customer ID: 0164-XAIRP, Churn Probability: 0.08959788916410177
Customer ID: 5666-CYCYZ, Churn Probability: 0.7898488680573686
Customer ID: 4011-ARPHK, Churn Probability: 0.3502187633480599
Customer ID: 6365-HITVU, Churn Probability: 0.01113625892920252
Customer ID: 7558-IMLMT, Churn Probability: 0.004871060242440185
Customer ID: 9488-FYQAU, Churn Probability: 0.23998617833893954
Customer ID: 3590-TCXTB, Churn Probability: 0.44363022918872613
Customer ID: 6994-KERXL, Churn Probability: 0.8272562769874319
Customer ID: 1960-UOTYM, Churn Probability: 0.03404236630478157
Customer ID: 2740-JFBOK, Churn Probability: 0.5302229200661844
Customer ID: 6500-JVEGC, Churn Probability: 0.19133757208076688
Customer ID: 5245-VDBUR, Churn Probability: 0.10215174567070467
Customer ID: 8469-SNFFH, Churn Probability: 0.07812979760836632
Customer ID: 2144-ESWKO, Churn Probability: 0.13459060425074226
Customer ID: 1241-FPMOF, Churn Probability: 0.020763968861185398
Customer ID: 9928-BZVLZ, Churn Probability: 0.14703810709625445
Customer ID: 4114-QMKVN, Churn Probability: 0.03950644927175429
Customer ID: 2775-SEFEE, Churn Probability: 0.06106404001438599
Customer ID: 9003-CPATH, Churn Probability: 0.5943603593901418
Customer ID: 1754-GKYPY, Churn Probability: 0.8559800304471199
Customer ID: 7956-XQWGU, Churn Probability: 0.26046570450129636
Customer ID: 1591-MQJTP, Churn Probability: 0.40592062168163906
Customer ID: 2369-FEVNO, Churn Probability: 0.5308149505279827
Customer ID: 7471-MQPOS, Churn Probability: 0.043034819563971434
Customer ID: 5115-SQAAU, Churn Probability: 0.0050800375902691755
Customer ID: 9845-QOMAD, Churn Probability: 0.06079907079501888
Customer ID: 7672-VFMXZ, Churn Probability: 0.20250788884665977
Customer ID: 9739-JLPQJ, Churn Probability: 0.027373222134245125
Customer ID: 9916-AYHTC, Churn Probability: 0.02138375110659525
Customer ID: 3855-ONCAR, Churn Probability: 0.6238733663332948
Customer ID: 1488-SYSFC, Churn Probability: 0.12563700592342597
Customer ID: 0970-QXPXW, Churn Probability: 0.4518996441228944
Customer ID: 3259-KNMRR, Churn Probability: 0.1542184002715147
Customer ID: 6120-RJKLU, Churn Probability: 0.07985085922756
Customer ID: 9572-WUKSB, Churn Probability: 0.7651570497519333
Customer ID: 5893-KCLGT, Churn Probability: 0.0034981333320372857
Customer ID: 0076-LVEPS, Churn Probability: 0.09736634549562623
Customer ID: 3640-JQGJG, Churn Probability: 0.2836643317587996
Customer ID: 1596-OQSPS, Churn Probability: 0.6546668491629029
Customer ID: 9867-XOBQA, Churn Probability: 0.02686518717498333
Customer ID: 9546-KDTRB, Churn Probability: 0.30018351428438045
Customer ID: 3174-RKMOW, Churn Probability: 0.49054424473361624
Customer ID: 1760-CAZHT, Churn Probability: 0.06911759808132581
Customer ID: 8441-SHIPE, Churn Probability: 0.01915927100897526
Customer ID: 1320-GVNHT, Churn Probability: 0.04230217083890888
Customer ID: 1047-RNXZV, Churn Probability: 0.02953914477444302
Customer ID: 3541-ZNUHK, Churn Probability: 0.21166634744069462
Customer ID: 8725-JEDFD, Churn Probability: 0.6835510185242397
Customer ID: 7562-UXTPG, Churn Probability: 0.7766788808668351
Customer ID: 8071-SBTRN, Churn Probability: 0.16231790686967584
Customer ID: 6668-CNMFP, Churn Probability: 0.29544388529602966
Customer ID: 5626-MGTUK, Churn Probability: 0.7207028729503147
Customer ID: 5681-LLOEI, Churn Probability: 0.08334960605560386
Customer ID: 8212-DJRCH, Churn Probability: 0.5132071255049268
Customer ID: 4323-OHFOW, Churn Probability: 0.38526604279120963
Customer ID: 4933-BSAIP, Churn Probability: 0.040683430026987294
Customer ID: 2030-BTZRO, Churn Probability: 0.045826288084211644
Customer ID: 1116-DXXDF, Churn Probability: 0.35174432391745347
Customer ID: 6563-VNPMN, Churn Probability: 0.41578369355916506
Customer ID: 2267-WTPYD, Churn Probability: 0.5256144873134592
Customer ID: 0270-THENM, Churn Probability: 0.006037696813282563
Customer ID: 4707-MAXGU, Churn Probability: 0.010945689085815244
Customer ID: 2710-WYVXG, Churn Probability: 0.18221282888284404
Customer ID: 6300-BWMJX, Churn Probability: 0.5381526798958669
Customer ID: 7009-LGECI, Churn Probability: 0.644738774935382
Customer ID: 5022-KVDQT, Churn Probability: 0.7671645516043296
Customer ID: 7976-CICYS, Churn Probability: 0.47159560331059047
Customer ID: 1036-GUDCL, Churn Probability: 0.08490479331165882
Customer ID: 2005-DWQZJ, Churn Probability: 0.03568474722483331
Customer ID: 8148-WOCMK, Churn Probability: 0.030235605360503903
Customer ID: 7815-PDTHL, Churn Probability: 0.055732802509559545
Customer ID: 9173-IVZVP, Churn Probability: 0.006232010516135908
Customer ID: 9129-UXERG, Churn Probability: 0.7731122891031703
Customer ID: 3635-JBPSG, Churn Probability: 0.29588528492178173
Customer ID: 7964-ZRKKG, Churn Probability: 0.3418317774252482
Customer ID: 6229-LSCKB, Churn Probability: 0.8887682862411843
Customer ID: 1724-IQWNM, Churn Probability: 0.21523197058243373
Customer ID: 8217-QYOHV, Churn Probability: 0.5425437143611723
Customer ID: 5546-QUERU, Churn Probability: 0.24597762563032743
